Signature: 3/4, Ticks per Beat: 4
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;77;0,499;-1;4,0;0;0;0;0;0;0
0,5;-1;1;2;0;72;0,499;-1;4,0;0;0;0;0;0;0
1,0;-1;1;3;0;69;0,499;-1;4,0;0;0;0;0;0;0
1,5;-1;2;1;0;74;0,499;-1;4,0;0;0;0;0;0;0
2,0;-1;2;2;0;70;0,499;-1;4,0;0;0;0;0;0;0
2,5;-1;2;3;0;67;0,499;-1;4,0;0;0;0;0;0;0
3,0;-1;3;1;0;65;0,374;-1;3,0;0;0;0;0;0;0
3,375;-1;3;1;3;67;0,124;-1;1,0;0;0;0;0;0;0
3,5;-1;3;2;0;69;0,249;-1;2,0;0;0;0;0;0;0
3,75;-1;3;2;2;70;0,249;-1;2,0;0;0;0;0;0;0
4,0;-1;3;3;0;72;0,249;-1;2,0;0;0;0;0;0;0
4,25;-1;3;3;2;74;0,249;-1;2,0;0;0;0;0;0;0
4,5;-1;4;1;0;65;0,499;-1;4,0;0;0;0;0;0;0
5,0;-1;4;2;0;64;0,499;-1;4,0;0;0;0;0;0;0
5,5;-1;4;3;0;72;0,499;-1;4,0;0;0;0;0;0;0
6,0;-1;5;1;0;77;0,499;-1;4,0;0;0;0;0;0;0
6,5;-1;5;2;0;74;0,499;-1;4,0;0;0;0;0;0;0
7,0;-1;5;3;0;71;0,499;-1;4,0;0;0;0;0;0;0
7,5;-1;6;1;0;72;0,499;-1;4,0;0;0;0;0;0;0
8,0;-1;6;2;0;67;0,499;-1;4,0;0;0;0;0;0;0
8,5;-1;6;3;0;64;0,499;-1;4,0;0;0;0;0;0;0
9,0;-1;7;1;0;62;0,374;-1;3,0;0;0;0;0;0;0
9,375;-1;7;1;3;64;0,124;-1;1,0;0;0;0;0;0;0
9,5;-1;7;2;0;65;0,249;-1;2,0;0;0;0;0;0;0
9,75;-1;7;2;2;67;0,249;-1;2,0;0;0;0;0;0;0
10,0;-1;7;3;0;69;0,249;-1;2,0;0;0;0;0;0;0
10,25;-1;7;3;2;71;0,249;-1;2,0;0;0;0;0;0;0
10,5;-1;8;1;0;72;0,499;-1;4,0;0;0;0;0;0;0
11,75;-1;8;3;2;72;0,249;-1;2,0;0;0;0;0;0;0
12,0;-1;9;1;0;67;0,499;-1;4,0;0;0;0;0;0;0
12,5;-1;9;2;0;64;0,499;-1;4,0;0;0;0;0;0;0
13,0;-1;9;3;0;72;0,374;-1;3,0;0;0;0;0;0;0
13,375;-1;9;3;3;72;0,124;-1;1,0;0;0;0;0;0;0
13,5;-1;10;1;0;69;0,499;-1;4,0;0;0;0;0;0;0
14,0;-1;10;2;0;65;0,499;-1;4,0;0;0;0;0;0;0
14,5;-1;10;3;0;77;0,374;-1;3,0;0;0;0;0;0;0
14,875;-1;10;3;3;76;0,124;-1;1,0;0;0;0;0;0;0
15,0;-1;11;1;0;74;0,249;-1;2,0;0;0;0;0;0;0
15,25;-1;11;1;2;72;0,249;-1;2,0;0;0;0;0;0;0
15,5;-1;11;2;0;71;0,249;-1;2,0;0;0;0;0;0;0
15,75;-1;11;2;2;72;0,249;-1;2,0;0;0;0;0;0;0
16,0;-1;11;3;0;74;0,249;-1;2,0;0;0;0;0;0;0
16,25;-1;11;3;2;76;0,249;-1;2,0;0;0;0;0;0;0
16,5;-1;12;1;0;72;0,999;-1;8,0;0;0;0;0;0;0
17,5;-1;12;3;0;74;0,124;-1;1,0;0;0;0;0;0;0
17,625;-1;12;3;1;72;0,124;-1;1,0;0;0;0;0;0;0
17,75;-1;12;3;2;71;0,124;-1;1,0;0;0;0;0;0;0
17,875;-1;12;3;3;72;0,124;-1;1,0;0;0;0;0;0;0
18,0;-1;13;1;0;77;0,499;-1;4,0;0;0;0;0;0;0
18,5;-1;13;2;0;72;0,499;-1;4,0;0;0;0;0;0;0
19,0;-1;13;3;0;69;0,499;-1;4,0;0;0;0;0;0;0
19,5;-1;14;1;0;77;0,499;-1;4,0;0;0;0;0;0;0
20,0;-1;14;2;0;72;0,499;-1;4,0;0;0;0;0;0;0
20,5;-1;14;3;0;67;0,499;-1;4,0;0;0;0;0;0;0
21,0;-1;15;1;0;72;0,374;-1;3,0;0;0;0;0;0;0
21,375;-1;15;1;3;71;0,124;-1;1,0;0;0;0;0;0;0
21,5;-1;15;2;0;70;0,249;-1;2,0;0;0;0;0;0;0
21,75;-1;15;2;2;69;0,249;-1;2,0;0;0;0;0;0;0
22,0;-1;15;3;0;70;0,249;-1;2,0;0;0;0;0;0;0
22,25;-1;15;3;2;67;0,249;-1;2,0;0;0;0;0;0;0
22,5;-1;16;1;0;65;1,499;-1;12,0;0;0;0;0;1;0
