Signature: 3/4, Ticks per Beat: 2
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;48;0,249;-1;1,0;0;0;0;0;0;0
0,25;-1;1;1;1;52;0,249;-1;1,0;0;0;0;0;0;0
0,5;-1;1;2;0;55;0,249;-1;1,0;0;0;0;0;0;0
0,75;-1;1;2;1;58;0,249;-1;1,0;0;0;0;0;0;0
1,0;-1;1;3;0;61;0,499;-1;2,0;0;0;0;0;0;0
1,5;-1;2;1;0;60;0,749;-1;3,0;0;0;0;0;0;0
2,25;-1;2;2;1;58;0,249;-1;1,0;0;0;0;0;0;0
2,5;-1;2;3;0;56;0,249;-1;1,0;0;0;0;0;0;0
2,75;-1;2;3;1;55;0,249;-1;1,0;0;0;0;0;0;0
3,0;-1;3;1;0;58;0,749;-1;3,0;0;0;0;0;0;0
3,75;-1;3;2;1;56;0,249;-1;1,0;0;0;0;0;0;0
4,0;-1;3;3;0;55;0,249;-1;1,0;0;0;0;0;0;0
4,25;-1;3;3;1;53;0,249;-1;1,0;0;0;0;0;0;0
4,5;-1;4;1;0;52;0,249;-1;1,0;0;0;0;0;0;0
4,75;-1;4;1;1;53;0,249;-1;1,0;0;0;0;0;0;0
5,0;-1;4;2;0;55;0,249;-1;1,0;0;0;0;0;0;0
5,25;-1;4;2;1;52;0,249;-1;1,0;0;0;0;0;0;0
5,5;-1;4;3;0;48;0,499;-1;2,0;0;0;0;0;0;0
6,0;-1;5;1;0;51;0,249;-1;1,0;0;0;0;0;0;0
6,25;-1;5;1;1;55;0,249;-1;1,0;0;0;0;0;0;0
6,5;-1;5;2;0;58;0,249;-1;1,0;0;0;0;0;0;0
6,75;-1;5;2;1;61;0,249;-1;1,0;0;0;0;0;0;0
7,0;-1;5;3;0;65;0,499;-1;2,0;0;0;0;0;0;0
7,5;-1;6;1;0;63;0,749;-1;3,0;0;0;0;0;0;0
8,25;-1;6;2;1;61;0,249;-1;1,0;0;0;0;0;0;0
8,5;-1;6;3;0;60;0,249;-1;1,0;0;0;0;0;0;0
8,75;-1;6;3;1;58;0,249;-1;1,0;0;0;0;0;0;0
9,0;-1;7;1;0;57;0,249;-1;1,0;0;0;0;0;0;0
9,25;-1;7;1;1;58;0,249;-1;1,0;0;0;0;0;0;0
9,5;-1;7;2;0;61;0,499;-1;2,0;0;0;0;0;0;0
10,0;-1;7;3;0;53;0,249;-1;1,0;0;0;0;0;0;0
10,25;-1;7;3;1;55;0,249;-1;1,0;0;0;0;0;0;0
10,5;-1;8;1;0;56;0,499;-1;2,0;0;0;0;0;0;0
11,5;-1;8;3;0;58;0,499;-1;2,0;0;0;0;0;0;0
12,0;-1;9;1;0;60;0,249;-1;1,0;0;0;0;0;0;0
12,25;-1;9;1;1;59;0,249;-1;1,0;0;0;0;0;0;0
12,5;-1;9;2;0;60;0,499;-1;2,0;0;0;0;0;0;0
13,0;-1;9;3;0;48;0,499;-1;2,0;0;0;0;0;0;0
13,5;-1;10;1;0;49;0,499;-1;2,0;0;0;0;0;0;0
14,0;-1;10;2;0;60;0,499;-1;2,0;0;0;0;0;0;0
14,5;-1;10;3;0;58;0,499;-1;2,0;0;0;0;0;0;0
15,0;-1;11;1;0;58;0,249;-1;1,0;0;0;0;0;0;0
15,25;-1;11;1;1;57;0,249;-1;1,0;0;0;0;0;0;0
15,5;-1;11;2;0;58;0,499;-1;2,0;0;0;0;0;0;0
16,0;-1;11;3;0;48;0,499;-1;2,0;0;0;0;0;0;0
16,5;-1;12;1;0;49;0,499;-1;2,0;0;0;0;0;0;0
17,0;-1;12;2;0;58;0,499;-1;2,0;0;0;0;0;0;0
17,5;-1;12;3;0;56;0,499;-1;2,0;0;0;0;0;0;0
18,0;-1;13;1;0;55;0,249;-1;1,0;0;0;0;0;0;0
18,25;-1;13;1;1;53;0,249;-1;1,0;0;0;0;0;0;0
18,5;-1;13;2;0;52;0,249;-1;1,0;0;0;0;0;0;0
18,75;-1;13;2;1;50;0,249;-1;1,0;0;0;0;0;0;0
19,0;-1;13;3;0;48;0,249;-1;1,0;0;0;0;0;0;0
19,25;-1;13;3;1;52;0,249;-1;1,0;0;0;0;0;0;0
19,5;-1;14;1;0;55;0,499;-1;2,0;0;0;0;0;0;0
20,0;-1;14;2;0;58;0,499;-1;2,0;0;0;0;0;0;0
20,5;-1;14;3;0;61;0,499;-1;2,0;0;0;0;0;0;0
21,25;-1;15;1;1;60;0,249;-1;1,0;0;0;0;0;0;0
21,5;-1;15;2;0;58;0,249;-1;1,0;0;0;0;0;0;0
21,75;-1;15;2;1;56;0,249;-1;1,0;0;0;0;0;0;0
22,0;-1;15;3;0;55;0,249;-1;1,0;0;0;0;0;0;0
22,25;-1;15;3;1;56;0,249;-1;1,0;0;0;0;0;0;0
22,5;-1;16;1;0;53;1,499;-1;6,0;0;0;0;0;1;0
