Signature: 4/4, Ticks per Beat: 1
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple0-0-0
0,0;-1;1;1;0;46;0,499;-1;1,0;0;0;0;0;0;0
0,5;-1;1;2;0;57;0,499;-1;1,0;0;0;0;0;0;0
1,0;-1;1;3;0;54;0,499;-1;1,0;0;0;0;0;0;0
1,5;-1;1;4;0;57;0,499;-1;1,0;0;0;0;0;0;0
2,0;-1;2;1;0;46;0,499;-1;1,0;0;0;0;0;0;0
2,5;-1;2;2;0;57;0,499;-1;1,0;0;0;0;0;0;0
3,0;-1;2;3;0;54;0,999;-1;2,0;0;0;0;0;0;0
4,0;-1;3;1;0;50;0,499;-1;1,0;0;0;0;0;0;0
4,5;-1;3;2;0;53;0,499;-1;1,0;0;0;0;0;0;0
5,0;-1;3;3;0;61;0,499;-1;1,0;0;0;0;0;0;0
5,5;-1;3;4;0;59;0,499;-1;1,0;0;0;0;0;0;0
6,0;-1;4;1;0;58;0,499;-1;1,0;0;0;0;0;0;0
6,5;-1;4;2;0;47;0,499;-1;1,0;0;0;0;0;0;0
7,0;-1;4;3;0;56;0,999;-1;2,0;0;0;0;0;0;0
8,0;-1;5;1;0;55;0,499;-1;1,0;0;0;0;0;0;0
8,5;-1;5;2;0;44;0,499;-1;1,0;0;0;0;0;0;0
9,0;-1;5;3;0;47;0,499;-1;1,0;0;0;0;0;0;0
9,5;-1;5;4;0;55;0,499;-1;1,0;0;0;0;0;0;0
10,0;-1;6;1;0;52;0,499;-1;1,0;0;0;0;0;0;0
10,5;-1;6;2;0;54;0,499;-1;1,0;0;0;0;0;0;0
11,0;-1;6;3;0;50;0,999;-1;2,0;0;0;0;0;0;0
12,0;-1;7;1;0;48;0,499;-1;1,0;0;0;0;0;0;0
12,5;-1;7;2;0;51;0,499;-1;1,0;0;0;0;0;0;0
13,0;-1;7;3;0;52;0,499;-1;1,0;0;0;0;0;0;0
13,5;-1;7;4;0;54;0,499;-1;1,0;0;0;0;0;0;0
14,0;-1;8;1;0;55;0,499;-1;1,0;0;0;0;0;0;0
14,5;-1;8;2;0;58;0,499;-1;1,0;0;0;0;0;0;0
15,0;-1;8;3;0;57;0,999;-1;2,0;0;0;0;0;0;0
16,0;-1;9;1;0;59;0,499;-1;1,0;0;0;0;0;0;0
16,5;-1;9;2;0;49;0,499;-1;1,0;0;0;0;0;0;0
17,0;-1;9;3;0;52;0,499;-1;1,0;0;0;0;0;0;0
17,5;-1;9;4;0;49;0,499;-1;1,0;0;0;0;0;0;0
18,0;-1;10;1;0;59;0,499;-1;1,0;0;0;0;0;0;0
18,5;-1;10;2;0;48;0,499;-1;1,0;0;0;0;0;0;0
19,0;-1;10;3;0;51;0,999;-1;2,0;0;0;0;0;0;0
20,0;-1;11;1;0;57;0,499;-1;1,0;0;0;0;0;0;0
20,5;-1;11;2;0;56;0,499;-1;1,0;0;0;0;0;0;0
21,0;-1;11;3;0;53;0,499;-1;1,0;0;0;0;0;0;0
21,5;-1;11;4;0;52;0,499;-1;1,0;0;0;0;0;0;0
22,0;-1;12;1;0;49;0,499;-1;1,0;0;0;0;0;0;0
22,5;-1;12;2;0;52;0,499;-1;1,0;0;0;0;0;0;0
23,0;-1;12;3;0;60;0,999;-1;2,0;0;0;0;0;0;0
24,0;-1;13;1;0;57;0,499;-1;1,0;0;0;0;0;0;0
24,5;-1;13;2;0;46;0,499;-1;1,0;0;0;0;0;0;0
25,0;-1;13;3;0;49;0,499;-1;1,0;0;0;0;0;0;0
25,5;-1;13;4;0;46;0,499;-1;1,0;0;0;0;0;0;0
26,0;-1;14;1;0;57;0,499;-1;1,0;0;0;0;0;0;0
26,5;-1;14;2;0;46;0,499;-1;1,0;0;0;0;0;0;0
27,0;-1;14;3;0;49;0,999;-1;2,0;0;0;0;0;0;0
28,0;-1;15;1;0;54;0,499;-1;1,0;0;0;0;0;0;0
28,5;-1;15;2;0;53;0,499;-1;1,0;0;0;0;0;0;0
29,0;-1;15;3;0;50;0,499;-1;1,0;0;0;0;0;0;0
29,5;-1;15;4;0;49;0,499;-1;1,0;0;0;0;0;0;0
30,0;-1;16;1;0;47;0,499;-1;1,0;0;0;0;0;0;0
30,5;-1;16;2;0;57;0,499;-1;1,0;0;0;0;0;0;0
31,0;-1;16;3;0;47;0,999;-1;2,0;0;0;0;0;1;0
